pillar,pattern,file,line,context
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,641,\begin{theorem}[Steiner Equilibrium]
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,642,\label{thm:ch2_steiner}
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,653,\label{eq:ch2_steiner_length}
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,659,\label{eq:ch2_steiner_condition}
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,952,\item Proton: Area$(S^3)^3 = (2\pi^2)^3$ from Steiner + 4D integration
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04b_proton_anchor.tex,50,"symmetry with geometrically inevitable 120° Steiner angles. Here in Chapter~1, we take this"
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04b_proton_anchor.tex,61,\item The 120° Steiner angles are geometrically \emph{inevitable} from $\mathbb{Z}_6$-invariant boundary conditions
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04b_proton_anchor.tex,94,"120° Steiner angles & [Dc] & Ch2, Cor 3.1 \\"
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,19,"Neutron = excited Y-junction (same topology as proton, displaced from Steiner minimum)\\"
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,86,$q = 0$ = proton (Steiner minimum); $q > 0$ = neutron (excited).
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,128,from the Steiner minimum.
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,131,"5D object} in an excited state, destined to relax toward the Steiner minimum."
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,142,Arm angles & $120\degree$ (Steiner) & $\neq 120\degree$ (excited) \\
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,153,collective coordinate measuring departure from Steiner symmetry is:
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,161,\item $q = 0$: Steiner configuration ($\hat{e}_1 + \hat{e}_2 + \hat{e}_3 = 0$)
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,168,$q_n \approx 1/3$ (half-Steiner displacement) \tagI{}.
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,171,Any displacement from the Steiner minimum ($q = 0$) carries positive geometric energy:
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,177,"Since the Steiner point is a local minimum of the total weighted length, the energy"
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,181,proton ($q = 0$). This energy difference drives relaxation toward the Steiner minimum.
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,217,sits at $q=0$ (Steiner minimum); the neutron at $q_n > 0$ (metastable excited state).
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,265,The collective coordinate $q$ measures overall departure from Steiner; the
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,298,$q(t)$ (junction displacement from Steiner) releases geometric energy
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,769,$q_n \approx 1/3$ & identified & \tagI{} & Half-Steiner (OPR-24) \\
P1_proton,Steiner,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_case_muon.tex,117,"Steiner minimum), the muon is a \emph{brane-layer eigenmode} that"
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,49,\item Is the proton a \textbf{topological energy minimum}?
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,358,\section{Step 4: Proton as Topological Energy Minimum}
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,529,\textbf{Question Q1:} Is the proton a topological energy minimum?
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,549,Step~4 established that the \textbf{proton} is a topological energy minimum in the
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,992,for the Y-junction topology to transform from neutron ($udd$) to proton ($uud$)
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,1945,\item \textbf{Q1: Is the proton a topological energy minimum?}
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,19,"Neutron = excited Y-junction (same topology as proton, displaced from Steiner minimum)\\"
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,127,"topological structure} as the proton, but in an \textbf{excited state}---displaced"
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,960,\item Y-junction structure → proves proton is topological minimum
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,988,\item \textbf{Proton stability:} Z6 proves Y-junction is unique topological minimum
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04b_proton_anchor.tex,2,% Section: Proton as a Topological Anchor of the Brane--Observer Interface
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04b_proton_anchor.tex,5,\subsection{Proton as a Topological Anchor of the Brane--Observer Interface}
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04b_proton_anchor.tex,13,"In EDC, the proton is not merely ``the lightest baryon''; it is a \emph{topological anchor} that stabilizes"
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04b_proton_anchor.tex,74,topological anchor plus ledger closure yield observer-robust worlds. The proton Y-junction is one
P1_proton,topolog.*proton|proton.*topolog,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04b_proton_anchor.tex,112,"\item If proton decay is observed at rates inconsistent with a topologically protected minimum, the"
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/EDC_Part_II_Weak_Sector_rebuild.tex,776,\textbf{Key insight \#1:} The $\mathbb{Z}_6$ hexagonal lattice structure of flux tubes
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/EDC_Part_II_Weak_Sector_rebuild.tex,782,defect (Y-junction dislocation) in the flux tube lattice.
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/CH3_electroweak_parameters.tex,45,it as a hexagonal lattice of flux tubes threading the brane. This geometry is
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,239,\begin{postulate}[Flux Tube Interactions]
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,242,Flux tubes (defect lines) in the thick-brane have:
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,256,"title={Physical Justification: Why Flux Tubes Repel and Attract}, breakable]"
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,265,A flux tube is a topological defect where the brane field $\Phi(z)$ winds around
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,269,\item Two flux tubes cannot overlap without their cores interfering
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,279,Flux tubes are ``punctures'' where bulk energy leaks into the brane:
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,281,\item Isolated flux tube: energy cost $\sim \sigma \cdot L$ (linear in length $L$)
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,282,\item Two flux tubes separated by distance $r$: bulk field must span the gap
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,286,This is analogous to QCD confinement: quarks are connected by color flux tubes
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,293,"mechanism: Plenum inflow creates pressure that pushes flux tubes together,"
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,306,Lattice QCD simulations show exactly this behavior: color flux tubes crystallize
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,339,"Therefore, if flux tubes crystallize into a hexagonal lattice on the thick-brane,"
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,346,\item \tagP{} Flux tubes exist with repulsion + attraction
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,348,\item \tagDc{} Flux tubes crystallize into hexagonal lattice
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,374,\textbf{The conceptual gap:} Step 3 established that flux tubes form a hexagonal lattice.
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,381,\item \textbf{Bonds} (edges) are flux tubes carrying color charge
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,382,\item \textbf{Nodes} (vertices) are where three flux tubes meet---these are Y-junctions!
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,394,\item A \textbf{proton} is a \emph{perfect} node---three flux tubes meeting at $120°$ angles
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,414,\item Color flux is conserved (flux tubes cannot end)
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,426,"\item The three flux tubes extend into the bulk (5D), anchoring the proton to the brane"
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,490,% --- Visual: Proton as Perfect 5D Flux Tube Lattice ---
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,494,"\node[font=\bfseries] at (0,3) {Proton: Perfect 5D Flux Tube Lattice};"
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,510,% Draw hex bonds (flux tubes)
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,533,\item \tagP{} Flux tube interactions (Postulate \ref{post:flux_interactions})
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,636,Six minimal Burgers vectors in the 5D flux tube lattice\\
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,653,% --- Visual: Proton vs Neutron in 5D Flux Tube Lattice ---
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,987,\item The path involves both radial and angular rearrangements of flux tubes
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,1094,\item $a = r_e$ is the \textbf{only natural scale} for flux tube lattice spacing
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,1146,topology. This requires rearranging $\sim 3$ flux tubes.
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,1174,"configuration space of the flux tube lattice, with 64 elementary steps along"
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,1458,"(flux tubes). For each oriented link $\ell$, define the $\mathbb{Z}_3$ connection:"
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,1462,"where $m_\ell \in \{0, 1, 2\}$ is the color charge carried by the flux tube,"
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,1847,"\node[box, fill=orange!20] (post1) at (0,0) {[P1] Flux tubes exist};"
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,1910,Flux tubes exist in thick-brane & \tagP{} & EDC postulate \\
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,1911,Flux tubes have repulsion + attraction & \tagP{} & Physical assumption \\
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,1947,"\textbf{YES.} Given Postulate \ref{post:flux_interactions} (flux tube interactions),"
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,2055,minimal assumptions (flux tube interactions). Whether it constitutes a
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/figures/fig_three_channel_localization.tex,24,% Hexagonal flux tube hints
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,63,\textbf{Step 2: Flux tubes arrange hexagonally.}
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,64,Energy minimization forces the flux tubes threading
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,207,The EDC thick brane supports a hexagonal lattice of flux tubes (see \S\ref{sec:step3}).
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,84,\item \textbf{Bulk-core:} The Y-junction with three flux-tube arms in the 5D bulk.
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,126,"In 5D EDC, the neutron is a three-arm flux-tube junction with the \textbf{same"
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,245,constant $k$. The springs represent flux-tube tensions; the ring represents a
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,556,\textbf{5D cause:} Three flux tubes meeting at Y-junction in 5D bulk.\\
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,571,\item Confinement is geometric necessity (5D flux tube structure)
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,585,Flux tubes & Lattice QCD result & \textbf{5D string theory} \\
P1_proton,flux.*tube,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,633,flux tubes (gluon strings) that extend into the 5D bulk. These tubes meet at a central
